race_id,municipality,csd,first_name,last_name,party,votes_received,total_votes,incumbent,elected,acclaimed,gender,election_year,election_date,position,ward,magnitude,source,province,region,pop_2016
ChandlerMairie6596,Chandler,NA,Michel,St-Pierre,,972,4585,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChandlerMairie6596,Chandler,NA,Jean,Paquin,,1133,4585,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChapaisMairie1253,Chapais,NA,Michel,Trudel,,384,816,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChapaisMairie1253,Chapais,NA,Jacques,Bérubé,,432,816,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CharetteMairie782,Charette,NA,Claude,Boulanger,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CharlemagneMairie4508,Charlemagne,NA,Normand,Grenier,Équipe Charlemagne,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChartiervilleMairie0,Chartierville,NA,Jean-René,Ré,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChazelMairie236,Chazel,NA,Denis,Hince,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChelseaMairie4678,Chelsea,NA,Jean,Perras,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChertseyMairie4436,Chertsey,NA,Yves,Lafortune,,1610,2719,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChertseyMairie4436,Chertsey,NA,Daniel,Brazeau,,1109,2719,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Chester-EstMairie0,Chester-Est,NA,Lionel,Fréchette,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChestervilleMairie697,Chesterville,NA,Luc,Fleury,,268,487,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChestervilleMairie697,Chesterville,NA,Luc,Laroche,,219,487,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChibougamauMairie5677,Chibougamau,NA,André,Naud,,870,2730,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChibougamauMairie5677,Chibougamau,NA,Donald,Bubar,,983,2730,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChibougamauMairie5677,Chibougamau,NA,Serge,Drolet,,877,2730,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChichesterMairie397,Chichester,NA,Donald,Gagnon,,220,302,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChichesterMairie397,Chichester,NA,John Richard,Cavey,,82,302,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Chute-Saint-PhilippeMairie0,Chute-Saint-Philippe,NA,Claude,Blain,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Chute-aux-OutardesMairie1446,Chute-aux-Outardes,NA,Denis,Morin,,204,1033,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Chute-aux-OutardesMairie1446,Chute-aux-Outardes,NA,Huguette,Tremblay,,139,1033,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Chute-aux-OutardesMairie1446,Chute-aux-Outardes,NA,Arlette,Girard,,690,1033,NA,1,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Château-RicherMairie2941,Château-Richer,NA,Jean-Guy,Cloutier,,780,1666,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Château-RicherMairie2941,Château-Richer,NA,Frédéric,Dancause,,886,1666,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChâteauguayMairie32088,Châteauguay,NA,Sergio,Pavone,Ralliement Châteauguay/ÉquipePavone Rallying Châteauguay/Team Pavone,9440,15706,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChâteauguayMairie32088,Châteauguay,NA,Alain,Desjardins,Action Châteauguay/Équipe Desjardins Châteauguay Action/Team Desjardins,6266,15706,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ChénévilleMairie695,Chénéville,NA,Joseph E.,Filion,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ClarendonMairie1273,Clarendon,NA,John (Jack),Lang,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ClermontMairie2569,Clermont,NA,Ronald,Desbiens,,761,1969,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ClermontMairie2569,Clermont,NA,Jean-Pierre,Gagnon,,1208,1969,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ClermontMairie374,Clermont,NA,Lucie,Hardy,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ClervalMairie358,Clerval,NA,Claude,Lamoureux,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ClevelandMairie1325,Cleveland,NA,Denis,Auclair,,317,764,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ClevelandMairie1325,Cleveland,NA,Gerald,Badger,,447,764,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CloridormeMairie731,Cloridorme,NA,Jean-Marc,Turcotte,,156,594,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CloridormeMairie731,Cloridorme,NA,Israel,Le Guedard,,181,594,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CloridormeMairie731,Cloridorme,NA,Jocelyne,Huet,,257,594,NA,1,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CoaticookMairie6785,Coaticook,NA,Bertrand,Lamoureux,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ColombierMairie929,Colombier,NA,Sheila,Hovington,,8,532,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ColombierMairie929,Colombier,NA,Georgette,Pineault,,184,532,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ColombierMairie929,Colombier,NA,Jean-Rock,Barbeau,,340,532,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ComptonMairie0,Compton,NA,Fernand,Veilleux,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ContrecoeurMairie4477,Contrecoeur,NA,Michel,Couture,Équipe nouvelle vision,948,2506,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ContrecoeurMairie4477,Contrecoeur,NA,Suzanne,Dansereau,Équipe Dansereau,1558,2506,NA,1,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Cookshire-EatonMairie3901,Cookshire-Eaton,NA,Ghislain,Chauveau,,443,1992,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Cookshire-EatonMairie3901,Cookshire-Eaton,NA,Normand,Potvin,,927,1992,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Cookshire-EatonMairie3901,Cookshire-Eaton,NA,Bertrand,Landry,,622,1992,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Coteau-du-LacMairie4649,Coteau-du-Lac,NA,Robert,Sauvé,,1522,2511,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Coteau-du-LacMairie4649,Coteau-du-Lac,NA,Claude,Sauvé,,989,2511,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CourcellesMairie0,Courcelles,NA,Mario,Quirion,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CowansvilleMairie9287,Cowansville,NA,Arthur,Fauteux,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
CrabtreeMairie0,Crabtree,NA,Denis,Laporte,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Côte-Saint-LucMairie22626,Côte-Saint-Luc,NA,Anthony,Housefather,,6366,8655,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Côte-Saint-LucMairie22626,Côte-Saint-Luc,NA,Bernard,Lang,,1397,8655,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Côte-Saint-LucMairie22626,Côte-Saint-Luc,NA,David,Fuchs,,892,8655,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DanvilleMairie3354,Danville,NA,Jacques,Hémond,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DaveluyvilleMairie0,Daveluyville,NA,Normand,Beaudoin,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DelsonMairie5359,Delson,NA,Georges,Gagné,Action Delson/Équipe Georges Gagné,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DenholmMairie775,Denholm,NA,Gary,Armstrong,,227,356,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DenholmMairie775,Denholm,NA,Pierre-Nelson,Renaud,,129,356,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DesbiensMairie873,Desbiens,NA,Gilles,Doucet,,109,614,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DesbiensMairie873,Desbiens,NA,Johanne,Vézina,,505,614,NA,1,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Deschaillons-sur-Saint-LaurentMairie0,Deschaillons-sur-Saint-Laurent,NA,Christian,Baril,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Deschambault-GrondinesMairie1729,Deschambault-Grondines,NA,Guy,Denis,,545,1167,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Deschambault-GrondinesMairie1729,Deschambault-Grondines,NA,Gaston,Arcand,,622,1167,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Deux-MontagnesMairie12818,Deux-Montagnes,NA,Stéphane,Plante,Équipe Stéphane Plante Team - Parti des citoyens de Deux-Montagnes,3043,6419,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Deux-MontagnesMairie12818,Deux-Montagnes,NA,Marc,Lauzon,Équipe Lauzon Team / Action Deux-Montagnes,3376,6419,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DisraeliMairie0,Disraeli,NA,André,Gosselin,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DisraeliMairie2180,Disraeli,NA,Yvon,Jolicoeur,,913,1450,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DisraeliMairie2180,Disraeli,NA,Jean-Guy,Landry,,537,1450,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DixvilleMairie0,Dixville,NA,Réal,Ouimette,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Dolbeau-MistassiniMairie11600,Dolbeau-Mistassini,NA,Jean-Yves,LeCavalier,,1468,6221,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Dolbeau-MistassiniMairie11600,Dolbeau-Mistassini,NA,Georges,Simard,,4753,6221,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Dollard-Des OrmeauxMairie35427,Dollard-Des Ormeaux,NA,Edward,Janiszewski,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DonnaconaMairie4544,Donnacona,NA,André,Marcoux,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DorvalMairie13024,Dorval,NA,Raymond,Lauzon,,880,5522,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DorvalMairie13024,Dorval,NA,Edgar,Rouleau,Équipe Action Dorval Action Team,2888,5522,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DorvalMairie13024,Dorval,NA,Brent K.,Hussey,Citoyens de Dorval pour la démocratie / Citizens of Dorval for Democracy,1672,5522,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DorvalMairie13024,Dorval,NA,Ralph,Pelley,,82,5522,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DosquetMairie718,Dosquet,NA,Rénald,Mongrain,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DrummondvilleMairie51225,Drummondville,NA,Francine,Ruest-Jutras,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DudswellMairie1372,Dudswell,NA,Nicole,Robert,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Duhamel-OuestMairie673,Duhamel-Ouest,NA,Alain,Sarrazin,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DuhamelMairie888,Duhamel,NA,Yvon,Charlebois,,140,591,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DuhamelMairie888,Duhamel,NA,Richard,Chartrand,,451,591,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DundeeMairie312,Dundee,NA,Jean,Armstrong,,92,139,NA,1,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DundeeMairie312,Dundee,NA,Denis,Mailhot,,47,139,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DunhamMairie2674,Dunham,NA,Christian,Ruby,,410,1335,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DunhamMairie2674,Dunham,NA,Marcel,Poirier,,688,1335,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DunhamMairie2674,Dunham,NA,Kim,Leduc,,237,1335,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DuparquetMairie515,Duparquet,NA,Gilbert,Rivard,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DupuyMairie715,Dupuy,NA,Marc-André,Côté,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Durham-SudMairie0,Durham-Sud,NA,Michel,Noël,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DégelisMairie2560,Dégelis,NA,Émilien,Nadeau,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DéléageMairie1655,Déléage,NA,Jean-Paul,Barbe,,518,911,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
DéléageMairie1655,Déléage,NA,Palma,Morin,,393,911,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
East AngusMairie2671,East Angus,NA,Réal,Gagné,,84,1561,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
East AngusMairie2671,East Angus,NA,Martin,Mailhot,,1048,1561,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
East AngusMairie2671,East Angus,NA,Stephen P.,Gauley,,429,1561,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
East BroughtonMairie0,East Broughton,NA,Paul,Grenier,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
East FarnhamMairie0,East Farnham,NA,Madeleine,Chabot,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
East HerefordMairie0,East Hereford,NA,Richard,Belleville,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EastmanMairie1368,Eastman,NA,Gérard,Marinovich,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Egan-SudMairie0,Egan-Sud,NA,Michel,Cyr,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ElginMairie408,Elgin,NA,Jacques Madison,Hekimian,,158,323,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ElginMairie408,Elgin,NA,Jean-Pierre,Proulx,,165,323,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EntrelacsMairie993,Entrelacs,NA,Simone,Sansfaçon,,100,499,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EntrelacsMairie993,Entrelacs,NA,Raynald,Houle,,124,499,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EntrelacsMairie993,Entrelacs,NA,Ric,Garland,,275,499,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EscuminacMairie547,Escuminac,NA,Bertrand,Berger,,285,364,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EscuminacMairie547,Escuminac,NA,Dee Anne,Deschamps-McNally,,79,364,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Esprit-SaintMairie361,Esprit-Saint,NA,Marlène,Dubé,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EstérelMairie347,Estérel,NA,Serge,Baril,,128,283,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
EstérelMairie347,Estérel,NA,André,Nadeau,,155,283,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FarnhamMairie6012,Farnham,NA,Josef,Hüsler,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FassettMairie405,Fassett,NA,Michel,Rioux,,181,284,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FassettMairie405,Fassett,NA,Gaétan,Labonté,,103,284,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Ferland-et-BoilleauMairie0,Ferland-et-Boilleau,NA,Carmen,Simard,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Ferme-NeuveMairie2390,Ferme-Neuve,NA,Jean Paul,Thibault,,53,1471,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Ferme-NeuveMairie2390,Ferme-Neuve,NA,Sylvain,Leduc,,259,1471,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Ferme-NeuveMairie2390,Ferme-Neuve,NA,Normand,Foisy,,41,1471,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Ferme-NeuveMairie2390,Ferme-Neuve,NA,Claude,Dufour,,1118,1471,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FermontMairie1865,Fermont,NA,Lise,Pelletier,,598,835,NA,1,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FermontMairie1865,Fermont,NA,Cécile,L. Therrien,,237,835,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
ForestvilleMairie2809,Forestville,NA,Gaston,Tremblay,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Fort-CoulongeMairie1208,Fort-Coulonge,NA,Raymond,Durocher,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FortiervilleMairie0,Fortierville,NA,Colette,Cloutier,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Fossambault-sur-le-LacMairie1465,Fossambault-sur-le-Lac,NA,Gilles,Landry,,431,1061,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Fossambault-sur-le-LacMairie1465,Fossambault-sur-le-Lac,NA,Guy,Maranda,,521,1061,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
Fossambault-sur-le-LacMairie1465,Fossambault-sur-le-Lac,NA,Danielle,Boutet,,109,1061,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FramptonMairie1221,Frampton,NA,Sonia,Paradis,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FranklinMairie1472,Franklin,NA,Gaëtan,Tremblay,,60,986,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FranklinMairie1472,Franklin,NA,Guy,Fortier,,337,986,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FranklinMairie1472,Franklin,NA,Suzanne,Yelle Blair,,589,986,NA,1,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FranquelinMairie470,Franquelin,NA,Michel,Levesque,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FrelighsburgMairie0,Frelighsburg,NA,Gilles,Chabot,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FrontenacMairie1318,Frontenac,NA,Jean-Denis,Cloutier,,809,951,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FrontenacMairie1318,Frontenac,NA,Carole,Dodier Tétrault,,142,951,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FugèrevilleMairie357,Fugèreville,NA,Kim,Gauthier,,153,288,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
FugèrevilleMairie357,Fugèreville,NA,André,Pâquet,,135,288,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GallichanMairie380,Gallichan,NA,Sylvie,Branconnier Cadrin,,76,211,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GallichanMairie380,Gallichan,NA,Émilien,Larochelle,,135,211,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GaspéMairie12032,Gaspé,NA,Nelson,O'Connor,,2158,6705,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GaspéMairie12032,Gaspé,NA,François,Roussy,,4547,6705,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GatineauMairie172459,Gatineau,NA,Yves,Ducharme,,25834,81484,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GatineauMairie172459,Gatineau,NA,Marc,Bureau,,55650,81484,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GirardvilleMairie0,Girardville,NA,Jeanne,Savard,,NA,0,NA,1,1,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GodboutMairie0,Godbout,NA,Patrick,Larocque,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GodmanchesterMairie0,Godmanchester,NA,Pierre,Poirier,,NA,0,NA,1,1,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GoreMairie1547,Gore,NA,Georges,Lapointe,,67,725,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GoreMairie1547,Gore,NA,Scott,Pearce,,357,725,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GoreMairie1547,Gore,NA,Carole,Girardeau,,301,725,NA,0,0,F,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GracefieldMairie2648,Gracefield,NA,Réal,Rochon,,716,1508,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GracefieldMairie2648,Gracefield,NA,Jacques,Lafrenière,,387,1508,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GracefieldMairie2648,Gracefield,NA,Bernard,Duffy,,53,1508,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GracefieldMairie2648,Gracefield,NA,Yves,Côté,,352,1508,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GranbyMairie37053,Granby,NA,Richard,Goulet,,9639,16767,NA,1,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GranbyMairie37053,Granby,NA,André-Guy,Racine,,2059,16767,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
GranbyMairie37053,Granby,NA,Denis,Dumas,,5069,16767,NA,0,0,M,2005,"November 6, 2005",mairie,,1,Quebec Government,Quebec,Quebec,NA
