Municipality Type,Municipality,Ward,Position,Gender,First Name,Last Name,Acclaimed,Incumbent,Elected,Votes
Village,Consort,,Councillor,M,R. Bob,Eccles,N,N,Y,127
Village,Consort,,Councillor,M,Tyler Nathan,Surcon,N,N,N,113
Village,Consort,,Councillor,M,Wayne,Walker,N,N,N,94
Village,Coutts,,Councillor,M,Jimmy,Willett,N,N,Y,89
Village,Coutts,,Councillor,F,Tanya,Smith,N,N,Y,80
Village,Coutts,,Councillor,M,Marvin,Bohne,N,Y,Y,79
Village,Coutts,,Councillor,M,Scott,MacCumber,N,N,Y,78
Village,Coutts,,Councillor,M,Thomas,Butler,N,Y,Y,67
Village,Coutts,,Councillor,F,Joanne,Person,N,N,N,30
Village,Cowley,,Councillor,F,Mary,Kittlaus,Y,N,,
Village,Cowley,,Councillor,M,Warren,Mickels,Y,Y,N,
Village,Cremona,,Councillor,M,Tim,Hagen,Y,Y,N,
Village,Cremona,,Councillor,M,Robert,Reid,Y,Y,N,
Village,Cremona,,Councillor,F,Bonnie,Scribner,Y,N,N,
Village,Cremona,,Councillor,M,Joseph,Shi,Y,Y,N,
Village,Cremona,,Councillor,F,Sonia,Temple,Y,Y,N,
Village,Czar,,Councillor,M,Merv,Grunow,Y,N,N,
Village,Czar,,Councillor,F,Angela,Large,Y,Y,N,
Village,Czar,,Councillor,M,V. Jason,Manning,Y,Y,N,
Village,Delburne,,Councillor,F,Darlene,Dushanek,N,Y,Y,162
Village,Delburne,,Councillor,M,Bill,Chandler,N,Y,Y,132
Village,Delburne,,Councillor,F,Daphne,Warner,N,N,Y,125
Village,Delburne,,Councillor,M,Jeff,Bourne,N,N,Y,91
Village,Delburne,,Councillor,M,Timothy,Wilson,N,Y,Y,91
Village,Delburne,,Councillor,M,Ray,Reckseidler,N,Y,N,78
Village,Delburne,,Councillor,F,Kathy,Faulk,N,Y,N,75
Village,Delburne,,Councillor,F,Evelyn,Van Beest,N,N,N,72
Village,Delburne,,Councillor,M,Ray,Miller,N,N,N,68
Village,Delburne,,Councillor,F,Susan,Loblaw,N,N,N,48
Village,Delia,,Councillor,M,David,Sisley,N,N,Y,78
Village,Delia,,Councillor,F,Dawn,Bancroft,N,Y,Y,58
Village,Delia,,Councillor,F,Jordan,MacNutt,N,Y,Y,55
Village,Delia,,Councillor,F,Robyn,Thompson-Lake,N,N,N,45
Village,Delia,,Councillor,F,Kristy,Isaac,N,N,N,34
Village,Dewberry,,Councillor,M,Ken,Haney,Y,Y,N,
Village,Dewberry,,Councillor,M,Cameron,Stevenson,Y,Y,N,
Village,Dewberry,,Councillor,M,Meredith,Whiteside,Y,N,N,
Village,Donalda,,Councillor,M,Bruce,Gartside,Y,Y,N,
Village,Donalda,,Councillor,M,Daniel,Knudtson,Y,Y,N,
Village,Donalda,,Councillor,M,Paul,McKay,Y,Y,N,
Village,Donnelly,,Councillor,M,Brian,Labrecque,Y,Y,N,
Village,Donnelly,,Councillor,F,Myrna,Lanctot,Y,Y,N,
Village,Donnelly,,Councillor,M,Mac,Olsen,Y,N,N,
Village,Donnelly,,Councillor,M,Aubrey,Stenhouse,Y,N,N,
Village,Donnelly,,Councillor,M,Vance,Yaremko,Y,Y,N,
Village,Duchess,,Councillor,M,Bruce,Snape,N,Y,Y,148
Village,Duchess,,Councillor,M,Kole,Steinley,N,N,Y,134
Village,Duchess,,Councillor,M,Tony,Steidel,N,Y,Y,130
Village,Duchess,,Councillor,F,Deborah,Reid-Mickler,N,N,Y,105
Village,Duchess,,Councillor,M,Ryan,Kiedrowski,N,N,Y,85
Village,Duchess,,Councillor,M,Terry,Riles,N,N,N,79
Village,Edberg,,Councillor,M,C. Ian,Daykin,N,N,Y,49
Village,Edberg,,Councillor,M,David,Butt,N,N,Y,32
Village,Edberg,,Councillor,F,Jacqueline,Boulet,N,N,Y,31
Village,Edberg,,Councillor,M,Edward George,Choboter,N,N,N,23
Village,Edberg,,Councillor,F,Colleen,Wack,N,Y,N,15
Village,Edberg,,Councillor,F,Kaye,Innes,N,Y,N,12
Village,Edberg,,Councillor,F,Tammy,Taylor,N,N,N,6
Village,Edberg,,Councillor,F,Julia,Storey,N,N,N,3
Village,Edgerton,,Councillor,M,Kaylan,White,N,N,Y,119
Village,Edgerton,,Councillor,F,Wendy,Belik,N,Y,Y,118
Village,Edgerton,,Councillor,F,Deanna,Jackson,N,N,Y,112
Village,Edgerton,,Councillor,F,Wanda,Herbert,N,Y,Y,105
Village,Edgerton,,Councillor,M,Tom,Reid,N,N,Y,100
Village,Edgerton,,Councillor,M,Lot,Krawchuk,N,Y,N,79
Village,Edgerton,,Councillor,F,Tammy,Newton,N,N,N,26
Village,Edgerton,,Councillor,M,Larry,Christian,N,N,N,24
Village,Edgerton,,Councillor,M,Michael,Brandt,N,N,N,11
Village,Elnora,,Councillor,F,Leah,Nelson,N,Y,Y,98
Village,Elnora,,Councillor,F,Kerrilyn,Mose,N,N,Y,89
Village,Elnora,,Councillor,M,Robert,Aellen,N,Y,Y,63
Village,Elnora,,Councillor,M,James,Bolstad,N,N,N,50
Village,Empress,,Councillor,F,Sandra,Crocker,N,N,Y,64
Village,Empress,,Councillor,M,Carman,Cooper,N,N,Y,53
Village,Empress,,Councillor,M,Roy,Gill,N,N,Y,48
Village,Empress,,Councillor,M,Chad,Van Dam,N,Y,N,30
Village,Empress,,Councillor,F,Beverley,Farnden,N,Y,N,21
Village,Empress,,Councillor,M,Arlen,Johnston,N,Y,N,7
Village,Ferintosh,,Councillor,M,Roger A.,Dalke,Y,Y,N,
Village,Ferintosh,,Councillor,M,William Edward,Davies,Y,N,N,
Village,Ferintosh,,Councillor,M,Marvin,Jassman,Y,Y,N,
Village,Foremost,,Mayor,M,Kenneth,Kultgen,N,Y,Y,154
Village,Foremost,,Councillor,M,Blake,Klatt,N,N,Y,192
Village,Foremost,,Councillor,M,Tyson,Ormann,N,N,Y,158
Village,Foremost,,Councillor,M,Lorne,Buis,N,Y,Y,118
Village,Foremost,,Councillor,M,Stewart,Payne,N,N,Y,118
Village,Foremost,,Councillor,M,Brent,Burton,N,Y,N,110
Village,Foremost,,Councillor,F,Rena,Scratch,N,N,N,54
Village,Forestburg,,Councillor,M,Blaise,Young,N,N,Y,245
Village,Forestburg,,Councillor,M,Bob,Coutts,N,Y,Y,236
Village,Forestburg,,Councillor,F,Elaine,Fossen,N,N,Y,179
Village,Forestburg,,Councillor,M,Devon,McNabb,N,N,Y,151
Village,Forestburg,,Councillor,M,Dwayne Anthony,Giroux,N,N,Y,142
Village,Forestburg,,Councillor,M,Peter V.,Miller,N,Y,N,142
Village,Forestburg,,Councillor,M,Jeffrey,Kimball,N,N,N,130
Village,Forestburg,,Councillor,M,Nathan,Lunty,N,N,N,129
Village,Forestburg,,Councillor,M,Dayna N.,Oberg,N,Y,N,80
Village,Forestburg,,Councillor,F,Lolita,Minty,N,N,N,70
Village,Forestburg,,Councillor,M,Jim,Wolbeck,N,N,N,49
Village,Forestburg,,Councillor,M,Jack,Gibbs,N,N,N,46
Village,Gadsby,,Councillor,M,Brian,Burks,N,Y,Y,18
Village,Gadsby,,Councillor,M,Fred,Entwisle,N,Y,Y,17
Village,Gadsby,,Councillor,M,Dan,Tuck,N,N,Y,17
Village,Gadsby,,Councillor,M,Ivan,Andrews,N,N,N,9
Village,Gadsby,,Councillor,F,Jacqui,Purves-Smith,N,N,N,5
Village,Girouxville,,Councillor,M,Alain,Dion,Y,Y,N,
Village,Girouxville,,Councillor,M,Benjamin,Dion,Y,N,N,
Village,Girouxville,,Councillor,F,Kelly,Elliott,Y,N,N,
Village,Girouxville,,Councillor,F,Carmen,Ewing,Y,Y,N,
Village,Girouxville,,Councillor,M,Ernest,Johnson,Y,N,N,
Village,Glendon,,Councillor,M,Scott,Lundgren,N,N,Y,98
Village,Glendon,,Councillor,F,Laura Lee,Papirny,N,Y,Y,95
Village,Glendon,,Councillor,F,Nancy,Pelletier,N,Y,Y,64
Village,Glendon,,Councillor,M,Rick,Stieben,N,Y,N,48
Village,Glendon,,Councillor,M,Dallas Michael,Fewchuk,N,N,N,39
Village,Glendon,,Councillor,F,Andrea,Wolosiewicz,N,N,N,34
Village,Glenwood,,Councillor,M,Gerald Dale,Carter,N,N,Y,94
Village,Glenwood,,Councillor,M,David Lynn,Rolfson,N,N,Y,93
Village,Glenwood,,Councillor,M,Jonas A.,Elias,N,N,Y,87
Village,Glenwood,,Councillor,M,Barton,Lybbert,N,N,Y,87
Village,Glenwood,,Councillor,M,Myron Robert,Lybbert,N,N,Y,86
Village,Glenwood,,Councillor,M,Steve,Lybbert,N,Y,N,29
Village,Glenwood,,Councillor,M,Brian,Kitchen,N,N,N,15
Village,Halkirk,,Councillor,M,Dennis,Cordel,Y,N,N,
Village,Halkirk,,Councillor,F,Sherry,Jamieson,Y,Y,N,
Village,Halkirk,,Councillor,M,Dale,Kent,Y,Y,N,
Village,Hay Lakes,,Councillor,M,Todd,Skaret,N,Y,Y,92
Village,Hay Lakes,,Councillor,F,Megan,Patten,N,N,Y,86
Village,Hay Lakes,,Councillor,M,Ron,These,N,N,Y,82
Village,Hay Lakes,,Councillor,F,Dawn,Pauls,N,N,Y,75
Village,Hay Lakes,,Councillor,M,David,Vallee,N,N,Y,66
Village,Hay Lakes,,Councillor,F,Cheryl Lynn,Skaret,N,N,N,44
Village,Heisler,,Councillor,F,Bonnie Lynn,Wood,N,N,Y,69
Village,Heisler,,Councillor,M,Brandon,Martz,N,N,Y,58
Village,Heisler,,Councillor,M,Jonathon,Williams,N,N,Y,52
Village,Heisler,,Councillor,M,Stephen-John (Sven),Bernard,N,N,N,45
Village,Heisler,,Councillor,F,Trudy Lynn,Wolbeck,N,N,N,29
Village,Hill Spring,,Councillor,M,Monte,Christensen,Y,Y,N,
Village,Hill Spring,,Councillor,M,Dwight,Davis,Y,Y,N,
Village,Hill Spring,,Councillor,F,Suzanne,French,Y,N,N,
Village,Hill Spring,,Councillor,M,Roy,Lehner,Y,Y,N,
Village,Hill Spring,,Councillor,M,James,Rowley,Y,N,N,
Village,Hines Creek,,Councillor,F,Megan,Bjornson,Y,N,,
Village,Hines Creek,,Councillor,F,Hazel,Reintjes,Y,Y,N,
Village,Hines Creek,,Councillor,F,Camille,Zazisha,Y,N,,
Village,Holden,,Councillor,M,Mark,Giebelhaus,N,Y,Y,73
Village,Holden,,Councillor,M,Douglas,Hanson,N,N,Y,69
Village,Holden,,Councillor,M,Steven,Marusiak,N,N,Y,68
Village,Holden,,Councillor,M,John,Markel,N,N,Y,47
Village,Holden,,Councillor,M,Bernie,Marko,N,Y,Y,40
Village,Holden,,Councillor,M,James,Boutilier,N,N,N,34
Village,Hughenden,,Councillor,F,Jeanette,Ruud,N,N,Y,72
Village,Hughenden,,Councillor,M,Douglas,Chambers,N,N,Y,69
Village,Hughenden,,Councillor,F,Amber,Griffith,N,N,Y,54
Village,Hughenden,,Councillor,M,Edward,Reynen,N,N,N,53
Village,Hughenden,,Councillor,M,Lee,Van Koughnett,N,Y,N,37
Village,Hughenden,,Councillor,F,Marje,Swelin,N,Y,N,9
Village,Hussar,,Councillor,M,Corey,Fisher,Y,Y,N,
Village,Hussar,,Councillor,M,Tim,Frank,Y,Y,N,
Village,Hussar,,Councillor,M,Leslie,Schultz,Y,N,N,
Village,Hythe,,Councillor,M,Brian,Peterson,N,N,Y,100
Village,Hythe,,Councillor,M,William,Guise,N,N,Y,95
Village,Hythe,,Councillor,M,Craig,Hewitt,N,N,Y,89
Village,Hythe,,Councillor,M,Edward,Smith,N,N,Y,81
Village,Hythe,,Councillor,M,Lyle,Sipe,N,Y,Y,59
Village,Hythe,,Councillor,F,Nadine,Adolf,N,Y,N,51
Village,Hythe,,Councillor,M,Larry,Pasaluko,N,N,N,38
Village,Innisfree,,Councillor,M,Will,Oudshoorn,N,N,Y,70
Village,Innisfree,,Councillor,F,Deborah,McMann,N,Y,Y,58
Village,Innisfree,,Councillor,M,Aaron,Cannan,N,Y,Y,50
Village,Innisfree,,Councillor,F,Joanna,Hlushak,N,N,N,49
Village,Innisfree,,Councillor,M,Robert,Dobler,N,Y,N,43
Village,Innisfree,,Councillor,M,Brian,Overly,N,N,N,42
Village,Irma,,Councillor,M,Douglas,Coubrough,Y,Y,N,
Village,Irma,,Councillor,M,Dennis,Fuder,Y,Y,N,
Village,Irma,,Councillor,M,Vance,Fuder,Y,Y,N,
Village,Irma,,Councillor,F,Joan,Green,Y,Y,N,
Village,Irma,,Councillor,M,Richard,Langley,Y,N,N,
Village,Kitscoty,,Councillor,M,Geoffrey,Barr,N,N,Y,127
Village,Kitscoty,,Councillor,M,Travis,Pollard,N,N,Y,123
Village,Kitscoty,,Councillor,M,Daryl,Frank,N,Y,Y,106
Village,Kitscoty,,Councillor,F,Heather,Perryman,N,N,Y,105
Village,Kitscoty,,Councillor,M,Dennis,Roth,N,Y,Y,98
Village,Kitscoty,,Councillor,M,John,Scott,N,Y,N,69
Village,Kitscoty,,Councillor,M,Sean,Lassu,N,N,N,51
Village,Kitscoty,,Councillor,M,Henry,Braun,N,Y,N,50
Village,Linden,,Councillor,F,Vanessa,Van Der Meer,N,Y,Y,137
Village,Linden,,Councillor,M,Kelly,Klassen,N,Y,Y,125
Village,Linden,,Councillor,F,Sonia,Ens,N,N,Y,119
Village,Linden,,Councillor,M,Darwyn,Moon,N,Y,Y,112
Village,Linden,,Councillor,F,Florence,Robinson,N,Y,Y,108
Village,Linden,,Councillor,F,Joanne,Weller,N,N,N,81
Village,Lomond,,Councillor,M,Robert,Donnelly,Y,Y,N,
Village,Lomond,,Councillor,M,Brad,Koch,Y,Y,N,
Village,Lomond,,Councillor,M,Craig,Stokes,Y,Y,N,
Village,Longview,,Councillor,F,Christina,Weir,N,N,Y,103
Village,Longview,,Councillor,F,Carole,MacLeod,N,Y,Y,101
Village,Longview,,Councillor,F,Kathleen,Wight,N,Y,Y,90
Village,Longview,,Councillor,M,Fox,Walter,N,N,N,85
Village,Lougheed,,Councillor,F,Janice,Bishop,Y,N,N,
Village,Lougheed,,Councillor,F,Kim,Martin,Y,N,N,
Village,Lougheed,,Councillor,F,Debra,Smith,Y,Y,N,
Village,Mannville,,Councillor,M,Rex,Smith,N,N,Y,200
Village,Mannville,,Councillor,F,Jocelyne,Lanovaz,N,N,Y,182
Village,Mannville,,Councillor,M,Jim,Jackson,N,Y,Y,151
Village,Mannville,,Councillor,F,Jill,McLuckie,N,N,Y,131
Village,Mannville,,Councillor,F,Shantell,Bielesch,N,N,Y,126
Village,Mannville,,Councillor,F,Deborah,Betz,N,N,N,106
Village,Mannville,,Councillor,F,Rosella,Gorniak,N,N,N,81
Village,Mannville,,Councillor,M,David,Yake,N,N,N,54
Village,Marwayne,,Councillor,M,Christopher,Neureuter,N,Y,Y,134
Village,Marwayne,,Councillor,F,Ashley,Rainey,N,N,Y,113
Village,Marwayne,,Councillor,F,Cheryle,Eikeland,N,Y,Y,98
Village,Marwayne,,Councillor,F,Tara,Lawrence,N,N,Y,96
Village,Marwayne,,Councillor,M,Roderick,McDonald,N,N,Y,93
Village,Marwayne,,Councillor,M,Jordan,Brousseau,N,N,N,92
Village,Marwayne,,Councillor,F,Taralee,Wood,N,N,N,28
Village,Milo,,Councillor,M,Louis,Myers,N,Y,Y,59
Village,Milo,,Councillor,M,Sheldon,Walker,N,N,Y,57
Village,Milo,,Councillor,M,Scott David,Schroeder,N,Y,Y,38
Village,Milo,,Councillor,M,Robert Barry,Monner,N,Y,N,29
Village,Morrin,,Councillor,M,Howard,Helton,N,N,Y,76
Village,Morrin,,Councillor,M,Robert,Graham,N,N,Y,66
Village,Morrin,,Councillor,F,M'Liss,Edwards,N,N,Y,64
Village,Morrin,,Councillor,M,Norley,Avramenko,N,N,N,52
Village,Morrin,,Councillor,M,David,MacLeod,N,Y,N,37
Village,Munson,,Councillor,M,Stephen,Hayes,Y,N,N,
Village,Munson,,Councillor,M,Kerry,McLellan,Y,Y,N,
Village,Munson,,Councillor,M,Robert,Spencer,Y,Y,N,
Village,Myrnam,,Councillor,F,Donna,Rudolf,Y,Y,N,
Village,Myrnam,,Councillor,M,Ed,Sosnowski,Y,Y,N,
Village,Myrnam,,Councillor,M,Raymond,Yaremchuk,Y,Y,N,
Village,Nampa,,Councillor,M,Evan,Matiasiewich,N,N,Y,61
Village,Nampa,,Councillor,M,Clynton,Butz,N,Y,Y,53
Village,Nampa,,Councillor,M,Perry,Skrlik,N,Y,Y,46
Village,Nampa,,Councillor,F,Cheryl,Novak,N,Y,Y,45
Village,Nampa,,Councillor,M,Quinton,Bulford,N,N,Y,41
Village,Nampa,,Councillor,M,Dale,Gach,N,Y,N,35
Village,Nobleford,,Councillor,M,Tony,Aleman,Y,N,N,
Village,Nobleford,,Councillor,M,Marinus,de Leeuw,Y,N,N,
Village,Nobleford,,Councillor,M,Donald E.,Holinaty,Y,Y,N,
Village,Nobleford,,Councillor,F,Melissa Laura,Jensen,Y,N,N,
Village,Nobleford,,Councillor,M,Donald John,McDowell,Y,Y,N,
Village,Paradise Valley,,Councillor,M,Don,Bergquist,N,Y,Y,41
Village,Paradise Valley,,Councillor,F,Mary,Arnold,N,Y,Y,38
Village,Paradise Valley,,Councillor,M,Curtis,Schneider,N,N,Y,37
Village,Paradise Valley,,Councillor,M,Ken,Lysons,N,N,N,15
Village,Rockyford,,Councillor,M,Darcy J.,Burke,Y,Y,N,
Village,Rockyford,,Councillor,F,Dalia,Cheshire,Y,Y,N,
Village,Rockyford,,Councillor,F,April,Geeraert,Y,N,N,
Village,Rockyford,,Councillor,M,William,Goodfellow,Y,N,N,
Village,Rockyford,,Councillor,F,Leah,Smith,Y,Y,N,
Village,Rosalind,,Councillor,M,James,McTavish,Y,Y,N,
Village,Rosalind,,Councillor,F,Janice,McTavish,Y,N,N,
Village,Rosalind,,Councillor,M,Mitchell,Weller,Y,N,N,
Village,Rosemary,,Councillor,F,Yoko,Fujimoto,Y,Y,N,
Village,Rosemary,,Councillor,M,William,Hasper,Y,N,N,
Village,Rosemary,,Councillor,M,William,Marshall,Y,Y,N,
Village,Rycroft,,Councillor,M,James,Verquin,N,Y,Y,104
Village,Rycroft,,Councillor,F,Roxanne,Dreger,N,N,Y,92
Village,Rycroft,,Councillor,F,Diahann,Potrebenko,N,N,Y,91
Village,Rycroft,,Councillor,F,Joanne,Chelick,N,Y,Y,88
Village,Rycroft,,Councillor,M,Dwayne,Kotyk,N,Y,Y,81
Village,Rycroft,,Councillor,F,Anne,Silvius,N,N,N,58
Village,Rycroft,,Councillor,M,Carson,Burback,N,N,N,34
Village,Rycroft,,Councillor,F,Corrina,Wozny,N,N,N,34
Village,Ryley,,Councillor,M,Terry,Magneson,N,Y,Y,143
Village,Ryley,,Councillor,M,Mathew,Kowalski,N,N,Y,102
Village,Ryley,,Councillor,M,Nikita,Lee,N,N,Y,102
Village,Ryley,,Councillor,M,Brian,Ducherer,N,Y,Y,94
Village,Ryley,,Councillor,F,Cyndy,Heslin,N,N,Y,91
Village,Ryley,,Councillor,M,Andrew,Kowalski,N,N,N,80
Village,Ryley,,Councillor,F,Lorraine,Warren-Nimeck,N,Y,N,75
Village,Spring Lake,,Councillor,M,Adam Ryan,MacCormack,N,N,Y,113
Village,Spring Lake,,Councillor,M,John,Roznicki,N,Y,Y,93
Village,Spring Lake,,Councillor,F,Melanie Nina,Sera,N,N,Y,93
Village,Spring Lake,,Councillor,M,Jason O,Shewchuk,N,Y,Y,93
Village,Spring Lake,,Councillor,F,Bonnie,Hall,N,Y,Y,73
Village,Spring Lake,,Councillor,F,Kimberly Debbie Lynn,DeSouza,N,N,N,72
Village,Standard,,Mayor,M,Alan,Larsen,Y,Y,N,
Village,Standard,,Councillor,M,Brandon,Duffala,Y,Y,N,
Village,Standard,,Councillor,M,Martin,Gauthier,Y,Y,N,
Village,Standard,,Councillor,M,Joe,Pedersen,Y,Y,N,
Village,Standard,,Councillor,M,Adam,Sommerfeldt,Y,Y,N,
Village,Stirling,,Councillor,M,Trevor J.,Lewington,N,Y,Y,232
Village,Stirling,,Councillor,M,Kevin Farrell,Nelson,N,N,Y,199
Village,Stirling,,Councillor,M,Robert (Rob),Edwards,N,N,Y,183
Village,Stirling,,Councillor,M,Matthew,Foss,N,N,Y,172
Village,Stirling,,Councillor,M,Larry,Nilsson,N,N,Y,159
Village,Stirling,,Councillor,F,Margie,Hartley,N,N,N,149
Village,Stirling,,Councillor,M,Jason,Edwards,N,Y,N,135
Village,Stirling,,Councillor,M,Nathan,Jensen,N,N,N,129
Village,Stirling,,Councillor,M,Doug,Cooper,N,N,N,125
Village,Veteran,,Councillor,M,Jerry,Wipf,N,Y,Y,68
Village,Veteran,,Councillor,F,Janice,Allison,N,N,Y,64
Village,Veteran,,Councillor,M,Grant,Kessler,N,N,Y,58
Village,Veteran,,Councillor,F,Bertha,Zacharias,N,Y,N,46
Village,Vilna,,Councillor,M,Leo Paul,Chapdelaine,N,N,Y,75
Village,Vilna,,Councillor,M,Roy A.,Dyck,N,Y,Y,57
Village,Vilna,,Councillor,M,Donald,Romanko,N,Y,Y,57
Village,Vilna,,Councillor,M,Frank D.,Barry,N,Y,N,39
Village,Wabamun,,Councillor,F,Chelsea Jo-Ann,Griffiths,Y,N,N,
Village,Wabamun,,Councillor,F,Denise,Purdy,Y,N,N,
Village,Wabamun,,Councillor,F,Charlene Marie,Smylie,Y,Y,N,
Village,Wabamun,,Councillor,F,Jocelyn Francine,Wiggins,Y,Y,N,
Village,Wabamun,,Councillor,M,Jason,Wittmeier,Y,N,N,
Village,Warburg,,Councillor,M,Ivan,Laing,Y,N,N,
Village,Warburg,,Councillor,M,Kevin,Maine,Y,Y,N,
Village,Warburg,,Councillor,M,Dwayne,Mayr,Y,Y,N,
Village,Warburg,,Councillor,F,Tina,Smith,Y,Y,N,
Village,Warburg,,Councillor,M,Steven,Swartz,Y,N,N,
Village,Warner,,Councillor,M,Tyler,Lindsay,N,N,Y,126
Village,Warner,,Councillor,F,Sharla,Nelson,N,N,Y,125
Village,Warner,,Councillor,F,Colleen,Jennings,N,N,Y,107
Village,Warner,,Councillor,M,Eric,Burns,N,N,Y,86
Village,Warner,,Councillor,F,Colette,Glynn,N,N,Y,85
Village,Warner,,Councillor,M,Ian,Glendinning,N,N,N,72
Village,Warner,,Councillor,M,Wayne,Hight,N,N,N,50
Village,Warner,,Councillor,F,Tayna,Meahan,N,N,N,39
Village,Waskatenau,,Councillor,M,Casey,Caron,Y,Y,N,
Village,Waskatenau,,Councillor,M,Roy,Krahulec,Y,Y,N,
Village,Waskatenau,,Councillor,M,Richard,Warren,Y,N,N,
Village,Youngstown,,Councillor,M,Robert,Blagen,Y,Y,N,
Village,Youngstown,,Councillor,M,Kenneth,Johnson,Y,Y,N,
Village,Youngstown,,Councillor,F,Debra,Laughlin,Y,Y,N,
