mun_c,mun_n,reg_c,reg_n,arr_c,arr_n,poste_c,type_poste_c,type_poste_d,nom,prenom,sexe,sortant,parti_n,nb_electeurs_maire,nb_votes_candidat,nb_votes_rejetes,statut_candidat_d
72010,Deux-Montagnes,15,Laurentides,,,5,C,Conseiller,Mendes,Michel,m,NONSO,Deux-Montagnes autrement - Équipe Denis Martin Team,13114,633,54,Élu
72010,Deux-Montagnes,15,Laurentides,,,6,C,Conseiller,McAllister,James,m,SORTA,Équipe Denis Joannette Team,13114,444,42,Non élu
72010,Deux-Montagnes,15,Laurentides,,,6,C,Conseiller,Montplaisir,Robert,m,NONSO,Deux-Montagnes autrement - Équipe Denis Martin Team,13114,488,42,Élu
31015,Disraeli,12,Chaudière-Appalaches,,,0,M,Maire,Lessard,Jacques,m,NONSO,Équipe Jacques Lessard,0,0,0,Élu sans opposition
31015,Disraeli,12,Chaudière-Appalaches,,,1,C,Conseiller,Daigle,Alain,m,NONSO,,0,454,26,Non élu
31015,Disraeli,12,Chaudière-Appalaches,,,1,C,Conseiller,Jalbert,Juliette,f,NONSO,Équipe Jacques Lessard,0,491,26,Élu
31015,Disraeli,12,Chaudière-Appalaches,,,2,C,Conseiller,Audet,Charles,m,NONSO,,0,577,29,Élu
31015,Disraeli,12,Chaudière-Appalaches,,,2,C,Conseiller,Bourque,Alexandre,m,NONSO,Équipe Jacques Lessard,0,364,29,Non élu
31015,Disraeli,12,Chaudière-Appalaches,,,3,C,Conseiller,Martin,Germain,m,SORTA,Équipe Jacques Lessard,0,0,0,Élu sans opposition
31015,Disraeli,12,Chaudière-Appalaches,,,4,C,Conseiller,Poirier,Pauline T.,f,SORTA,Équipe Jacques Lessard,0,0,0,Élu sans opposition
31015,Disraeli,12,Chaudière-Appalaches,,,5,C,Conseiller,Rousseau,Rock,m,SORTA,Équipe Jacques Lessard,0,0,0,Élu sans opposition
31015,Disraeli,12,Chaudière-Appalaches,,,6,C,Conseiller,Brochu,Alain,m,SORTA,Équipe Jacques Lessard,0,0,0,Élu sans opposition
31020,Disraeli,12,Chaudière-Appalaches,,,0,M,Maire,Gosselin,André,m,SORTA,,1058,0,0,Élu sans opposition
31020,Disraeli,12,Chaudière-Appalaches,,,1,C,Conseiller,Lessard,Rock,m,SORTA,,1058,0,0,Élu sans opposition
31020,Disraeli,12,Chaudière-Appalaches,,,2,C,Conseiller,Ardito,Roberto,m,SORTA,,1058,0,0,Élu sans opposition
31020,Disraeli,12,Chaudière-Appalaches,,,3,C,Conseiller,Lemay,Bertrand,m,SORTA,,1058,0,0,Élu sans opposition
31020,Disraeli,12,Chaudière-Appalaches,,,4,C,Conseiller,Fecteau,Gérard,m,NONSO,,1058,0,0,Élu sans opposition
31020,Disraeli,12,Chaudière-Appalaches,,,5,C,Conseiller,Lavoie,Mario,m,SORTA,,1058,0,0,Élu sans opposition
31020,Disraeli,12,Chaudière-Appalaches,,,6,C,Conseiller,Bourgault,Michel,m,NONSO,,1058,357,3,Élu
31020,Disraeli,12,Chaudière-Appalaches,,,6,C,Conseiller,Lamarre,Laurent,m,NONSO,,1058,215,3,Non élu
44023,Dixville,5,Estrie,,,0,M,Maire,Saindon,Martin,m,NONSO,,0,0,0,Élu sans opposition
44023,Dixville,5,Estrie,,,1,C,Conseiller,Lacoste,Tommy,m,SORTA,,0,0,0,Élu sans opposition
44023,Dixville,5,Estrie,,,2,C,Conseiller,Cloutier,Francis,m,NONSO,,0,0,0,Élu sans opposition
44023,Dixville,5,Estrie,,,3,C,Conseiller,Paquette,Pierre,m,SORTA,,0,0,0,Élu sans opposition
44023,Dixville,5,Estrie,,,4,C,Conseiller,Lessard,Jean-Pierre,m,SORTA,,0,0,0,Élu sans opposition
44023,Dixville,5,Estrie,,,5,C,Conseiller,Tremblay,Mario,m,SORTA,,0,0,0,Élu sans opposition
44023,Dixville,5,Estrie,,,6,C,Conseiller,Bouchard,Françoise,f,SORTA,,0,0,0,Élu sans opposition
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,0,M,Maire,Hébert,Richard,m,NONSO,,11541,4211,75,Élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,0,M,Maire,Sénéchal,Maurice,m,NONSO,,11541,2071,75,Non élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,1,C,Conseiller,Cloutier,Pascal,m,NONSO,,11541,4234,138,Élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,1,C,Conseiller,Gbadoe,Raphael Kinvi,m,NONSO,,11541,1970,138,Non élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,2,C,Conseiller,Dufour,Phillip,m,NONSO,,11541,1880,210,Non élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,2,C,Conseiller,Simard,Luc,m,NONSO,,11541,4261,210,Élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,3,C,Conseiller,Lalancette,Réjean,m,NONSO,,11541,2980,141,Non élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,3,C,Conseiller,Savard,Daniel,m,SORTA,,11541,3219,141,Élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,4,C,Conseiller,Lambert,Daniel,m,SORTA,,11541,2896,131,Non élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,4,C,Conseiller,Rousseau,Rémi,m,NONSO,,11541,3321,131,Élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,5,C,Conseiller,Néron,Claire,f,SORTA,,11541,3838,128,Élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,5,C,Conseiller,Thibeault,Armande,f,NONSO,,11541,2388,128,Non élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,6,C,Conseiller,Bergeron,Françoise,f,NONSO,,11541,3241,155,Élu
92022,Dolbeau-Mistassini,2,Saguenay--Lac-Saint-Jean,,,6,C,Conseiller,Lavoie,Pierre,m,SORTA,,11541,2941,155,Non élu
66142,Dollard-Des Ormeaux,6,Montréal,,,0,M,Maire,Janiszewski,Edward,m,SORTA,,35602,0,0,Élu sans opposition
66142,Dollard-Des Ormeaux,6,Montréal,,,1,C,Conseiller,Bayouk,Zoe,f,SORTA,,35602,780,19,Élu
66142,Dollard-Des Ormeaux,6,Montréal,,,1,C,Conseiller,Leighton,Stephen,m,NONSO,,35602,110,19,Non élu
66142,Dollard-Des Ormeaux,6,Montréal,,,1,C,Conseiller,Parent,Laurence,m,NONSO,,35602,514,19,Non élu
66142,Dollard-Des Ormeaux,6,Montréal,,,2,C,Conseiller,Johnson,Errol,m,SORTA,,35602,0,0,Élu sans opposition
66142,Dollard-Des Ormeaux,6,Montréal,,,3,C,Conseiller,Guttman,Max Mickey,m,SORTA,,35602,718,16,Élu
66142,Dollard-Des Ormeaux,6,Montréal,,,3,C,Conseiller,Schwartz,Erwin,m,NONSO,,35602,536,16,Non élu
66142,Dollard-Des Ormeaux,6,Montréal,,,4,C,Conseiller,Brownstein,Herbert,m,SORTA,,35602,926,22,Élu
66142,Dollard-Des Ormeaux,6,Montréal,,,4,C,Conseiller,Galet,Samuel,m,NONSO,,35602,87,22,Non élu
66142,Dollard-Des Ormeaux,6,Montréal,,,4,C,Conseiller,Thomas,Catherine,f,NONSO,,35602,307,22,Non élu
66142,Dollard-Des Ormeaux,6,Montréal,,,5,C,Conseiller,Cohen,Sean,m,NONSO,,35602,432,9,Non élu
66142,Dollard-Des Ormeaux,6,Montréal,,,5,C,Conseiller,Vesely,Morris,m,SORTA,,35602,555,9,Élu
66142,Dollard-Des Ormeaux,6,Montréal,,,6,C,Conseiller,Prassas,Peter,m,SORTA,,35602,0,0,Élu sans opposition
66142,Dollard-Des Ormeaux,6,Montréal,,,6,C,Conseiller,Silverman,Michael,m,NONSO,,35602,0,0,Désistement
66142,Dollard-Des Ormeaux,6,Montréal,,,7,C,Conseiller,Bottausci,Alex,m,SORTA,,35602,0,0,Élu sans opposition
66142,Dollard-Des Ormeaux,6,Montréal,,,8,C,Conseiller,Gauthier,Colette,f,SORTA,,35602,834,24,Élu
66142,Dollard-Des Ormeaux,6,Montréal,,,8,C,Conseiller,Sadeh,Simon,m,NONSO,,35602,411,24,Non élu
34025,Donnacona,3,Capitale-Nationale,,,0,M,Maire,Germain,Sylvain,m,SORTA,,5323,0,0,Élu sans opposition
34025,Donnacona,3,Capitale-Nationale,,,1,C,Conseiller,Gosselin,Catherine,f,SORTA,,5323,0,0,Élu sans opposition
34025,Donnacona,3,Capitale-Nationale,,,2,C,Conseiller,Paquin,Serge,m,SORTA,,5323,0,0,Élu sans opposition
34025,Donnacona,3,Capitale-Nationale,,,3,C,Conseiller,Pagé,Jean-Pierre,m,SORTA,,5323,0,0,Élu sans opposition
34025,Donnacona,3,Capitale-Nationale,,,4,C,Conseiller,Hébert,Marc,m,SORTA,,5323,0,0,Élu sans opposition
34025,Donnacona,3,Capitale-Nationale,,,5,C,Conseiller,Gemme,Bertrand,m,NONSO,,5323,536,47,Non élu
34025,Donnacona,3,Capitale-Nationale,,,5,C,Conseiller,Lapointe,Denis,m,SORTA,,5323,861,47,Élu
34025,Donnacona,3,Capitale-Nationale,,,6,C,Conseiller,Beaupré,Guy,m,NONSO,,5323,923,27,Élu
34025,Donnacona,3,Capitale-Nationale,,,6,C,Conseiller,Noël,Véronique,f,NONSO,,5323,153,27,Non élu
34025,Donnacona,3,Capitale-Nationale,,,6,C,Conseiller,Sauvageau,Edith,f,NONSO,,5323,346,27,Non élu
66087,Dorval,6,Montréal,,,0,M,Maire,Barrette,Marc,m,NONSO,,13880,664,90,Non élu
66087,Dorval,6,Montréal,,,0,M,Maire,Rouleau,Edgar,m,SORTA,Équipe Action Dorval Action Team,13880,4012,90,Élu
66087,Dorval,6,Montréal,,,1,C,Conseiller,Valiquet,Claude,m,SORTA,Équipe Action Dorval Action Team,13880,0,0,Élu sans opposition
66087,Dorval,6,Montréal,,,2,C,Conseiller,Hébert,Michel,m,SORTA,Équipe Action Dorval Action Team,13880,0,0,Élu sans opposition
66087,Dorval,6,Montréal,,,3,C,Conseiller,Da Chao,Daniel,m,SORTA,Équipe Action Dorval Action Team,13880,0,0,Élu sans opposition
66087,Dorval,6,Montréal,,,3,C,Conseiller,Malone,Sean,m,NONSO,,13880,0,0,Désistement
66087,Dorval,6,Montréal,,,4,C,Conseiller,Adelman,Michaël,m,NONSO,,13880,0,0,Désistement
66087,Dorval,6,Montréal,,,4,C,Conseiller,Doret,Marc,m,SORTA,Équipe Action Dorval Action Team,13880,0,0,Élu sans opposition
66087,Dorval,6,Montréal,,,5,C,Conseiller,Allard,Heather,f,SORTA,Équipe Action Dorval Action Team,13880,485,9,Élu
66087,Dorval,6,Montréal,,,5,C,Conseiller,von Roretz,Christopher,m,NONSO,,13880,310,9,Non élu
66087,Dorval,6,Montréal,,,5,C,Conseiller,Williams,Joan,f,NONSO,,13880,198,9,Non élu
66087,Dorval,6,Montréal,,,6,C,Conseiller,Heron,Margo,f,SORTA,Équipe Action Dorval Action Team,13880,586,14,Élu
66087,Dorval,6,Montréal,,,6,C,Conseiller,Solomon,Marc D.,m,NONSO,,13880,300,14,Non élu
33040,Dosquet,12,Chaudière-Appalaches,,,0,M,Maire,Charest,Yvan,m,SORTA,,0,0,0,Élu sans opposition
33040,Dosquet,12,Chaudière-Appalaches,,,1,C,Conseiller,Villeneuve,Suzie,f,SORTA,,0,0,0,Élu sans opposition
33040,Dosquet,12,Chaudière-Appalaches,,,2,C,Conseiller,Bibeau,Mathieu,m,NONSO,,0,0,0,Élu sans opposition
33040,Dosquet,12,Chaudière-Appalaches,,,3,C,Conseiller,Beaulieu,Jessie,f,SORTA,,0,0,0,Élu sans opposition
33040,Dosquet,12,Chaudière-Appalaches,,,4,C,Conseiller,Moreau,Michel,m,SORTA,,0,0,0,Élu sans opposition
33040,Dosquet,12,Chaudière-Appalaches,,,5,C,Conseiller,Lachance,Claude,m,SORTA,,0,0,0,Élu sans opposition
33040,Dosquet,12,Chaudière-Appalaches,,,6,C,Conseiller,Desharnais,Carole,f,SORTA,,0,0,0,Élu sans opposition
49058,Drummondville,17,Centre-du-Québec,,,0,M,Maire,Cusson,Alexandre,m,NONSO,,56356,15042,428,Élu
49058,Drummondville,17,Centre-du-Québec,,,0,M,Maire,Desmarais,Camille,m,NONSO,,56356,5144,428,Non élu
49058,Drummondville,17,Centre-du-Québec,,,1,C,Conseiller,Bernier,Cathy,f,NONSO,,56356,1215,25,Élu
49058,Drummondville,17,Centre-du-Québec,,,1,C,Conseiller,Parenteau,Gérald,m,NONSO,,56356,688,25,Non élu
49058,Drummondville,17,Centre-du-Québec,,,2,C,Conseiller,Léveillée,Roberto,m,SORTA,,56356,0,0,Élu sans opposition
49058,Drummondville,17,Centre-du-Québec,,,3,C,Conseiller,Lassonde,Catherine,f,NONSO,,56356,425,36,Élu
49058,Drummondville,17,Centre-du-Québec,,,3,C,Conseiller,Lavigne,Guylaine,f,NONSO,,56356,305,36,Non élu
49058,Drummondville,17,Centre-du-Québec,,,3,C,Conseiller,Lemaire,Marie-Josée,f,NONSO,,56356,394,36,Non élu
49058,Drummondville,17,Centre-du-Québec,,,3,C,Conseiller,Martel,Hubert,m,NONSO,,56356,216,36,Non élu
49058,Drummondville,17,Centre-du-Québec,,,3,C,Conseiller,Périard-Maury,Caroline,f,NONSO,,56356,275,36,Non élu
49058,Drummondville,17,Centre-du-Québec,,,4,C,Conseiller,Boucher,Marie-Lyne,f,NONSO,,56356,84,21,Non élu
49058,Drummondville,17,Centre-du-Québec,,,4,C,Conseiller,Marquis,Isabelle,f,SORTA,,56356,773,21,Élu
49058,Drummondville,17,Centre-du-Québec,,,4,C,Conseiller,Savoie,Denis,m,NONSO,,56356,492,21,Non élu
49058,Drummondville,17,Centre-du-Québec,,,5,C,Conseiller,Bélisle,Pierre,m,NONSO,,56356,165,29,Non élu
49058,Drummondville,17,Centre-du-Québec,,,5,C,Conseiller,Gagné,Paul,m,NONSO,,56356,184,29,Non élu
49058,Drummondville,17,Centre-du-Québec,,,5,C,Conseiller,Husk,John,m,SORTA,,56356,1356,29,Élu
49058,Drummondville,17,Centre-du-Québec,,,5,C,Conseiller,Rodier,Frédéric,m,NONSO,,56356,19,29,Non élu
49058,Drummondville,17,Centre-du-Québec,,,6,C,Conseiller,Dupuy,Andrée,f,NONSO,,56356,538,30,Non élu
49058,Drummondville,17,Centre-du-Québec,,,6,C,Conseiller,Langlois,François,m,NONSO,,56356,218,30,Non élu
49058,Drummondville,17,Centre-du-Québec,,,6,C,Conseiller,Morales,William,m,NONSO,,56356,665,30,Élu
49058,Drummondville,17,Centre-du-Québec,,,6,C,Conseiller,Ross,André,m,NONSO,,56356,357,30,Non élu
49058,Drummondville,17,Centre-du-Québec,,,7,C,Conseiller,Bergeron,Jean-François,m,NONSO,,56356,318,29,Non élu
49058,Drummondville,17,Centre-du-Québec,,,7,C,Conseiller,Martel,Alain,m,SORTA,,56356,868,29,Élu
49058,Drummondville,17,Centre-du-Québec,,,8,C,Conseiller,Cardinal,Guillaume,m,NONSO,,56356,571,56,Non élu
49058,Drummondville,17,Centre-du-Québec,,,8,C,Conseiller,Grondin,Yves,m,SORTA,,56356,1272,56,Élu
49058,Drummondville,17,Centre-du-Québec,,,9,C,Conseiller,Béchard,Marco,m,NONSO,,56356,212,16,Non élu
49058,Drummondville,17,Centre-du-Québec,,,9,C,Conseiller,Bellavance,Annick,f,SORTA,,56356,1961,16,Élu
49058,Drummondville,17,Centre-du-Québec,,,10,C,Conseiller,Chouinard,Vincent,m,SORTA,,56356,850,25,Élu
49058,Drummondville,17,Centre-du-Québec,,,10,C,Conseiller,Parent,Aline,f,NONSO,,56356,475,25,Non élu
49058,Drummondville,17,Centre-du-Québec,,,11,C,Conseiller,Girard,Serge,m,NONSO,,56356,622,40,Non élu
49058,Drummondville,17,Centre-du-Québec,,,11,C,Conseiller,Pelletier,Daniel,m,NONSO,,56356,849,40,Élu
49058,Drummondville,17,Centre-du-Québec,,,12,C,Conseiller,Beauchamp,Michel,m,NONSO,,56356,570,15,Non élu
49058,Drummondville,17,Centre-du-Québec,,,12,C,Conseiller,Levasseur,Pierre,m,SORTA,,56356,1407,15,Élu
41117,Dudswell,5,Estrie,,,0,M,Maire,Briand,Jean-Pierre,m,SORTA,,1435,365,7,Élu
41117,Dudswell,5,Estrie,,,0,M,Maire,Corriveau,François,m,NONSO,,1435,93,7,Non élu
41117,Dudswell,5,Estrie,,,0,M,Maire,Roberge,Richard,m,NONSO,,1435,240,7,Non élu
41117,Dudswell,5,Estrie,,,1,C,Conseiller,Lemieux,Serge,m,NONSO,,1435,0,0,Élu sans opposition
41117,Dudswell,5,Estrie,,,2,C,Conseiller,Dodier,Alain,m,NONSO,,1435,288,8,Non élu
41117,Dudswell,5,Estrie,,,2,C,Conseiller,Lafond,Sylvain,m,NONSO,,1435,47,8,Non élu
41117,Dudswell,5,Estrie,,,2,C,Conseiller,Robert,Frédéric,m,SORTA,,1435,360,8,Élu
41117,Dudswell,5,Estrie,,,3,C,Conseiller,Breton,Micheline,f,SORTA,,1435,387,26,Élu
41117,Dudswell,5,Estrie,,,3,C,Conseiller,Dodier,Maurice,m,NONSO,,1435,292,26,Non élu
41117,Dudswell,5,Estrie,,,4,C,Conseiller,Lacaille,Pierre,m,NONSO,,1435,0,0,Élu sans opposition
41117,Dudswell,5,Estrie,,,5,C,Conseiller,Cloutier,Réjean,m,NONSO,,1435,179,16,Non élu
41117,Dudswell,5,Estrie,,,5,C,Conseiller,Gingras,Mario,m,SORTA,,1435,153,16,Non élu
41117,Dudswell,5,Estrie,,,5,C,Conseiller,Laroche,Chantal,f,NONSO,,1435,356,16,Élu
41117,Dudswell,5,Estrie,,,6,C,Conseiller,Paré,Mariane,f,SORTA,,1435,0,0,Élu sans opposition
80135,Duhamel,7,Outaouais,,,0,M,Maire,Pharand,David,m,SORTA,,902,0,0,Élu sans opposition
80135,Duhamel,7,Outaouais,,,1,C,Conseiller,Fréchette Larose,Doris,f,SORTA,,902,0,0,Élu sans opposition
80135,Duhamel,7,Outaouais,,,2,C,Conseiller,Payer,Gilles,m,SORTA,,902,0,0,Élu sans opposition
80135,Duhamel,7,Outaouais,,,3,C,Conseiller,Lalande,Gaëtan,m,SORTA,,902,249,11,Élu
80135,Duhamel,7,Outaouais,,,3,C,Conseiller,Pagé,Claude,m,NONSO,,902,126,11,Non élu
80135,Duhamel,7,Outaouais,,,4,C,Conseiller,Longtin,Michel,m,NONSO,,902,0,0,Élu sans opposition
80135,Duhamel,7,Outaouais,,,5,C,Conseiller,Berthiaume,Daniel,m,SORTA,,902,0,0,Élu sans opposition
80135,Duhamel,7,Outaouais,,,6,C,Conseiller,Bédard,Michel,m,NONSO,,902,207,17,Élu
80135,Duhamel,7,Outaouais,,,6,C,Conseiller,Lessard,Léonce,m,NONSO,,902,162,17,Non élu
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,0,M,Maire,Parent,Jean-Yves,m,NONSO,,0,0,0,Élu sans opposition
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Lefort,Gilles,m,SORTA,,0,0,0,Élu sans opposition
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Mayer,Jacques,m,SORTA,,0,0,0,Élu sans opposition
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Laplante,Gilles,m,SORTA,,0,0,0,Élu sans opposition
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Roberge,Amélie,f,NONSO,,0,0,0,Élu sans opposition
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Abel,Guy,m,SORTA,,0,0,0,Élu sans opposition
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Loiselle,Jean-Guy,m,NONSO,,0,0,0,Élu sans opposition
85030,Duhamel-Ouest,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Pelchat,Gilles,m,NONSO,,0,0,0,Désistement
69075,Dundee,16,Montérégie,,,0,M,Maire,ARMSTRONG,JEAN M,f,SORTA,,0,0,0,Élu sans opposition
69075,Dundee,16,Montérégie,,,1,C,Conseiller,DUFOUR,RICHARD,m,NONSO,,0,40,0,Non élu
69075,Dundee,16,Montérégie,,,1,C,Conseiller,LAZURE,RAYMOND,m,NONSO,,0,61,0,Élu
69075,Dundee,16,Montérégie,,,2,C,Conseiller,QUENNEVILLE,CLÉMENT,m,SORTA,,0,0,0,Élu sans opposition
69075,Dundee,16,Montérégie,,,3,C,Conseiller,GAGNON,LINDA,f,SORTA,,0,0,0,Élu sans opposition
69075,Dundee,16,Montérégie,,,4,C,Conseiller,NIEUWENHOF,JUSTIN,m,SORTA,,0,0,0,Élu sans opposition
69075,Dundee,16,Montérégie,,,5,C,Conseiller,LALONDE,YVES,m,SORTA,,0,0,0,Élu sans opposition
69075,Dundee,16,Montérégie,,,6,C,Conseiller,FRASER,KENNETH,m,SORTA,,0,0,0,Élu sans opposition
46050,Dunham,16,Montérégie,,,0,M,Maire,Demers,Jean-Guy,m,SORTA,Équipe Jean Guy Demers,2798,497,20,Non élu
46050,Dunham,16,Montérégie,,,0,M,Maire,Demers,Marie-Claude,f,NONSO,,2798,566,20,Non élu
46050,Dunham,16,Montérégie,,,0,M,Maire,Janecek,Pierre,m,NONSO,,2798,615,20,Élu
46050,Dunham,16,Montérégie,,,1,C,Conseiller,Couture,Yvon,m,SORTA,,2798,140,2,Non élu
46050,Dunham,16,Montérégie,,,1,C,Conseiller,Mitchell,Kevin,m,NONSO,Équipe Jean Guy Demers,2798,182,2,Élu
46050,Dunham,16,Montérégie,,,2,C,Conseiller,Beaulieu,Jacques,m,SORTA,,2798,155,7,Élu
46050,Dunham,16,Montérégie,,,2,C,Conseiller,Chayer,Yolande,f,NONSO,Équipe Jean Guy Demers,2798,82,7,Non élu
46050,Dunham,16,Montérégie,,,3,C,Conseiller,Brais,Guillaume,m,NONSO,Équipe Jean Guy Demers,2798,106,13,Non élu
46050,Dunham,16,Montérégie,,,3,C,Conseiller,Chamberland,Gaston,m,NONSO,,2798,169,13,Élu
46050,Dunham,16,Montérégie,,,4,C,Conseiller,Ducharme,Robert,m,NONSO,,2798,30,3,Non élu
46050,Dunham,16,Montérégie,,,4,C,Conseiller,Hadlock,Anthony,m,SORTA,Équipe Jean Guy Demers,2798,54,3,Non élu
46050,Dunham,16,Montérégie,,,4,C,Conseiller,Perkins,Neil,m,NONSO,,2798,76,3,Élu
46050,Dunham,16,Montérégie,,,4,C,Conseiller,Simoneau,Léo,m,NONSO,,2798,75,3,Non élu
46050,Dunham,16,Montérégie,,,5,C,Conseiller,Dalpé,Gérard,m,SORTA,,2798,116,3,Élu
46050,Dunham,16,Montérégie,,,5,C,Conseiller,Labrecque,Michel,m,NONSO,Équipe Jean Guy Demers,2798,113,3,Non élu
46050,Dunham,16,Montérégie,,,6,C,Conseiller,Belley,Louis,m,NONSO,,2798,95,6,Non élu
46050,Dunham,16,Montérégie,,,6,C,Conseiller,Boudreault,André,m,NONSO,Équipe Jean Guy Demers,2798,107,6,Non élu
46050,Dunham,16,Montérégie,,,6,C,Conseiller,Carpentier,Maguy,f,NONSO,,2798,168,6,Élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,0,M,Maire,Rivard,Gilbert,m,SORTA,,539,196,4,Élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,0,M,Maire,Therrien,Wandalina,f,NONSO,,539,139,4,Non élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Letarte,Alain,m,NONSO,,539,286,5,Élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Thiffault,Patrick,m,NONSO,,539,48,5,Non élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Baril,Monique,f,SORTA,,539,170,6,Élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Nolet,Daniel,m,NONSO,,539,163,6,Non élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Julien,Jean-Pierre,m,SORTA,,539,175,5,Élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Tousignant,Jenny,f,NONSO,,539,159,5,Non élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Proulx,Isabelle,f,NONSO,,539,178,4,Élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Savard,Éric,m,SORTA,,539,157,4,Non élu
87005,Duparquet,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Lafortune,Sylvie,f,NONSO,,539,0,0,Élu sans opposition
87005,Duparquet,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Gamache,Solange,f,NONSO,,539,0,0,Élu sans opposition
87085,Dupuy,8,Abitibi-Témiscamingue,,,0,M,Maire,Lagrange,Normand,m,NONSO,,726,0,0,Élu sans opposition
87085,Dupuy,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Jean,Rémi,m,SORTA,,726,0,0,Élu sans opposition
87085,Dupuy,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Arseneault,Gérald,m,SORTA,,726,227,6,Élu
87085,Dupuy,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Roy,Denis,m,NONSO,,726,28,6,Non élu
87085,Dupuy,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Lacroix,Éric,m,NONSO,,726,30,5,Non élu
87085,Dupuy,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Leclerc,Josée,f,NONSO,,726,226,5,Élu
87085,Dupuy,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Gaudreault,Simon,m,NONSO,,726,0,0,Élu sans opposition
87085,Dupuy,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Leclerc,Pascal,m,NONSO,,726,124,5,Non élu
87085,Dupuy,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Morin,Denise,f,NONSO,,726,132,5,Élu
87085,Dupuy,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Lafontaine,Éric,m,SORTA,,726,0,0,Élu sans opposition
49015,Durham-Sud,17,Centre-du-Québec,,,0,M,Maire,Noël,Michel,m,SORTA,,0,0,0,Élu sans opposition
49015,Durham-Sud,17,Centre-du-Québec,,,1,C,Conseiller,Desmarais,Rémi,m,NONSO,,0,0,0,Élu sans opposition
49015,Durham-Sud,17,Centre-du-Québec,,,2,C,Conseiller,Beaudoin,Linda,f,NONSO,,0,130,7,Non élu
49015,Durham-Sud,17,Centre-du-Québec,,,2,C,Conseiller,Peter,Hilarius,m,SORTA,,0,159,7,Élu
49015,Durham-Sud,17,Centre-du-Québec,,,3,C,Conseiller,Larivière,Adrien,m,SORTA,,0,83,4,Non élu
49015,Durham-Sud,17,Centre-du-Québec,,,3,C,Conseiller,Seyer,Raynald,m,NONSO,,0,209,4,Élu
49015,Durham-Sud,17,Centre-du-Québec,,,4,C,Conseiller,Bathalon,Maxime,m,SORTA,,0,0,0,Élu sans opposition
49015,Durham-Sud,17,Centre-du-Québec,,,5,C,Conseiller,Laflamme,François,m,NONSO,,0,174,9,Élu
49015,Durham-Sud,17,Centre-du-Québec,,,5,C,Conseiller,Mongeau,Nancy,f,NONSO,,0,113,9,Non élu
49015,Durham-Sud,17,Centre-du-Québec,,,6,C,Conseiller,Manseau,Louis,m,SORTA,,0,0,0,Élu sans opposition
